count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2025-01-07T16:26:12.881780+00:00,khmbztl44wqr,Crashing instance,0,1076.0,BM: 6548 > 3785,---,0
1,2025-01-07T16:26:12.868352+00:00,4vlif2pof7kt,Execution finished,1,503.0,BM PASSED: 3739,159,265
2,2025-01-07T16:26:15.092322+00:00,x160rqgj7j35,Crashing instance,0,1846.0,BM: 3874 > 3785,---,0
3,2025-01-07T16:26:15.085787+00:00,4vliuc6xsa3g,Execution finished,1,1646.0,Fast instance,95,1549
4,2025-01-07T16:26:26.920766+00:00,oxhmupcby2uf,Crashing instance,0,11417.0,BM: 3998 > 3785,---,0
5,2025-01-07T16:26:26.914002+00:00,srodxht6x07q,Crashing instance,0,8414.0,BM: 5811 > 3785,---,0
6,2025-01-07T16:26:33.629654+00:00,l6h8lymi4k1e,Crashing instance,0,15059.0,BM: 3919 > 3785,---,0
7,2025-01-07T16:26:24.992997+00:00,abk8oh8c76pv,Crashing instance,0,5275.0,BM: 11622 > 3785,---,0
8,2025-01-07T16:26:26.907045+00:00,ixnql3mm647d,Crashing instance,0,6984.0,BM: 4375 > 3785,---,0
9,2025-01-07T16:26:33.621817+00:00,yj09cbxh5m6d,Crashing instance,0,12763.0,BM: 74876 > 3785,---,0
10,2025-01-07T16:26:24.986277+00:00,1k19evp3qmzd,Crashing instance,0,3997.0,BM: 16326 > 3785,---,0
11,2025-01-07T16:26:26.900951+00:00,ryqt1dxckm3q,Crashing instance,0,5150.0,BM: 39289 > 3785,---,0
12,2025-01-07T16:26:33.613377+00:00,lch474elx1bd,Crashing instance,0,11603.0,BM: 6371 > 3785,---,0
13,2025-01-07T16:26:24.979675+00:00,s6f5opx33gnw,Crashing instance,0,2222.0,BM: 3909 > 3785,---,0
14,2025-01-07T16:26:26.892556+00:00,gpxn40lo1g77,Crashing instance,0,3946.0,BM: 4335 > 3785,---,0
15,2025-01-07T16:26:24.972724+00:00,4vliawj122b4,Execution finished,3,1710.0,Fast instance,107,1601
16,2025-01-07T16:26:26.884826+00:00,zmjey7ghfdw2,Crashing instance,0,3173.0,BM: 3788 > 3785,---,0
17,2025-01-07T16:26:26.878215+00:00,48mwyjcdw96i,Execution finished,6,1989.0,BM PASSED: 3640,384,1602
18,2025-01-07T16:26:33.606221+00:00,he86awzl3jcc,Crashing instance,0,7144.0,BM: 4250 > 3785,---,0
19,2025-01-07T16:26:33.069235+00:00,20iiq18ju7zd,Crashing instance,0,5417.0,BM: 4022 > 3785,---,0
20,2025-01-07T16:26:33.598404+00:00,resxv12u079o,Crashing instance,0,5165.0,BM: 4275 > 3785,---,0
21,2025-01-07T16:26:33.059024+00:00,97zgr7i3t1zw,Crashing instance,0,3671.0,BM: 4487 > 3785,---,0
22,2025-01-07T16:26:33.591373+00:00,7buzpltguvub,Crashing instance,0,4053.0,BM: 6695 > 3785,---,0
23,2025-01-07T16:26:34.858451+00:00,szh7g4fjhfbl,Crashing instance,0,4519.0,BM: 4410 > 3785,---,0
24,2025-01-07T16:26:33.048717+00:00,ankrdbd4ed68,Execution finished,2,2500.0,BM PASSED: 3767,625,1806
25,2025-01-07T16:26:33.584394+00:00,da4qu989zu5f,Crashing instance,0,2314.0,BM: 4067 > 3785,---,0
26,2025-01-07T16:26:33.578439+00:00,48mwrszx2a1x,Execution finished,7,1624.0,Fast instance,61,1561
27,2025-01-07T16:26:34.851607+00:00,ankrhzsh6nfg,Execution finished,1,1802.0,Fast instance,191,1607
28,2025-01-07T16:26:35.979260+00:00,48mwae87dnr9,Execution finished,0,1765.0,Fast instance,156,1606
29,2025-01-07T16:26:39.365339+00:00,dhohi0seyymh,Crashing instance,0,3359.0,BM: 4013 > 3785,---,0
30,2025-01-07T16:26:37.941474+00:00,ankr7onef7ml,Execution finished,0,1916.0,Fast instance,115,1798
31,2025-01-07T16:26:39.358050+00:00,vl7s8fnqj397,Crashing instance,0,2891.0,BM: 4840 > 3785,---,0
32,2025-01-07T16:26:39.351322+00:00,lt2fpa84z6ov,Execution finished,2,2385.0,BM PASSED: 3698,676,1705
33,2025-01-07T16:26:38.679604+00:00,48mwkpk1q2jj,Execution finished,0,1655.0,Fast instance,146,1507
34,2025-01-07T16:26:40.755595+00:00,ankrva3xc6zj,Execution finished,0,1730.0,Fast instance,113,1614
35,2025-01-07T16:26:44.720596+00:00,dnapm8krvw6p,Crashing instance,0,3939.0,BM: 4056 > 3785,---,0
36,2025-01-07T16:26:43.449397+00:00,1r227snfq51d,Crashing instance,0,2667.0,BM: 3865 > 3785,---,0
37,2025-01-07T16:26:44.710080+00:00,4vunc0uyyuci,Crashing instance,0,3365.0,BM: 4602 > 3785,---,0
38,2025-01-07T16:26:43.442751+00:00,lt2f37rlf25f,Execution finished,1,2095.0,Fast instance,194,1898
39,2025-01-07T16:26:43.846990+00:00,ankr0vw7eafq,Execution finished,0,1952.0,Fast instance,145,1805
40,2025-01-07T16:26:44.702444+00:00,jodgxe27qlqq,Crashing instance,0,2748.0,BM: 7806 > 3785,---,0
41,2025-01-07T16:26:44.694724+00:00,z7wm5l2ezdna,Crashing instance,0,2131.0,BM: 3972 > 3785,---,0
42,2025-01-07T16:26:44.687867+00:00,48mw2yic3850,Execution finished,4,1637.0,Fast instance,72,1563
43,2025-01-07T16:26:46.452419+00:00,lt2f6iktbh75,Execution finished,0,1883.0,Fast instance,172,1707
44,2025-01-07T16:26:48.179858+00:00,48mw7ite4w55,Execution finished,0,1703.0,Fast instance,97,1604
45,2025-01-07T16:26:48.245640+00:00,ankrdd49smzd,Execution finished,0,1768.0,Fast instance,162,1603
46,2025-01-07T16:26:50.175271+00:00,yr0dodjuhzo1,Crashing instance,0,2649.0,BM: 5308 > 3785,---,0
47,2025-01-07T16:26:50.166672+00:00,m9ozbrbkatjp,Crashing instance,0,2214.0,BM: 3805 > 3785,---,0
48,2025-01-07T16:26:50.157284+00:00,lt2fzy4o9sf2,Execution finished,2,1711.0,Fast instance,193,1512
49,2025-01-07T16:26:52.349493+00:00,z32ph91wzkyu,Execution finished,0,2149.0,BM PASSED: 3703,541,1603
50,2025-01-07T16:26:54.086302+00:00,48mwq6c8nddg,Execution finished,0,1709.0,Fast instance,98,1610
51,2025-01-07T16:26:54.140433+00:00,ankrve0g5o09,Execution finished,0,1763.0,Fast instance,161,1600
52,2025-01-07T16:26:56.974611+00:00,cr9rqsush532,Crashing instance,0,3506.0,BM: 3881 > 3785,---,0
53,2025-01-07T16:26:56.968762+00:00,jfb4qcuuhoh0,Crashing instance,0,3022.0,BM: 4157 > 3785,---,0
54,2025-01-07T16:26:56.958532+00:00,05x2b74jjj8s,Crashing instance,0,2599.0,BM: 4400 > 3785,---,0
55,2025-01-07T16:26:56.948537+00:00,gb0zo62hhvc6,Execution finished,3,2188.0,BM PASSED: 3743,488,1696
56,2025-01-07T16:26:58.344986+00:00,z32pc168z5l5,Execution finished,0,1875.0,Fast instance,167,1705
57,2025-01-07T16:27:00.248591+00:00,lt2f2jq358o2,Execution finished,0,1874.0,Fast instance,164,1707
58,2025-01-07T16:27:00.253144+00:00,ankrcetcr9wm,Execution finished,0,1875.0,Fast instance,166,1707
59,2025-01-07T16:27:01.252304+00:00,gb0z56l1b3md,Execution finished,0,1843.0,Fast instance,130,1711
60,2025-01-07T16:27:03.356531+00:00,xtwy4k0prw8a,Crashing instance,0,2059.0,BM: 3856 > 3785,---,0
61,2025-01-07T16:27:03.349697+00:00,z32pf7mg21pm,Execution finished,1,1688.0,Fast instance,175,1510
62,2025-01-07T16:27:05.451179+00:00,cds54god7ydo,Crashing instance,0,2068.0,BM: 4814 > 3785,---,0
63,2025-01-07T16:27:05.443814+00:00,ankrkreay804,Execution finished,1,1735.0,Fast instance,130,1602
64,2025-01-07T16:27:07.249860+00:00,lt2f8m969lji,Execution finished,0,1774.0,Fast instance,162,1609
65,2025-01-07T16:27:09.164563+00:00,gb0zj6gs2ga1,Execution finished,0,1890.0,Fast instance,162,1725
66,2025-01-07T16:27:09.161377+00:00,z32po2edibt2,Execution finished,0,1867.0,Fast instance,147,1717
67,2025-01-07T16:27:10.448625+00:00,tr96om7ghcon,Crashing instance,0,2153.0,BM: 4066 > 3785,---,0
68,2025-01-07T16:27:10.441597+00:00,ankrmpzom1ev,Execution finished,1,1774.0,Fast instance,171,1601
69,2025-01-07T16:27:12.244738+00:00,lt2fza74cnhi,Execution finished,0,1771.0,Fast instance,166,1602
70,2025-01-07T16:27:14.455797+00:00,gb0zn5qgczgv,Execution finished,0,2186.0,Fast instance,171,2012
71,2025-01-07T16:27:14.450701+00:00,z32p2lz2sw55,Execution finished,0,2181.0,Fast instance,169,2009
72,2025-01-07T16:27:15.355516+00:00,ankrcs7nfht7,Execution finished,0,2017.0,Fast instance,203,1811
73,2025-01-07T16:27:17.348533+00:00,lt2fitx8espr,Execution finished,0,1762.0,Fast instance,152,1606
74,2025-01-07T16:27:19.071426+00:00,48mwir5vx410,Execution finished,0,1698.0,Fast instance,103,1593
75,2025-01-07T16:27:20.258006+00:00,xq6doniiqo2d,Crashing instance,0,2883.0,BM: 5332 > 3785,---,0
76,2025-01-07T16:27:20.249938+00:00,z32p9kn17qs4,Execution finished,1,2402.0,Fast instance,205,2194
77,2025-01-07T16:27:20.747127+00:00,gb0zydc8lydd,Execution finished,0,2351.0,Fast instance,152,2197
78,2025-01-07T16:27:22.738927+00:00,ankrl1xcvwgq,Execution finished,0,1756.0,Fast instance,63,1690
79,2025-01-07T16:27:25.440301+00:00,glvyk1533mmy,Execution finished,0,2677.0,BM PASSED: 3756,577,2096
80,2025-01-07T16:27:25.044152+00:00,lt2fu6wcf2dt,Execution finished,0,2278.0,Fast instance,175,2100
81,2025-01-07T16:27:25.839005+00:00,gb0zcbwdcu9f,Execution finished,0,2058.0,Fast instance,156,1900
82,2025-01-07T16:27:27.749077+00:00,z32pw724lchz,Execution finished,0,1616.0,Fast instance,107,1507
83,2025-01-07T16:27:29.857095+00:00,ankrscwvzm66,Execution finished,0,2084.0,Fast instance,167,1914
84,2025-01-07T16:27:29.755540+00:00,lt2f5dph35uf,Execution finished,0,1979.0,Fast instance,161,1816
85,2025-01-07T16:27:30.650197+00:00,glvy4pl5izh9,Execution finished,0,1854.0,Fast instance,144,1705
86,2025-01-07T16:27:32.552781+00:00,gb0zjpwwlm3h,Execution finished,0,1716.0,Fast instance,106,1608
87,2025-01-07T16:27:34.451987+00:00,z32p01rx45x9,Execution finished,0,1874.0,Fast instance,163,1708
88,2025-01-07T16:27:34.278706+00:00,48mwkumspedv,Execution finished,0,1701.0,Fast instance,97,1602
89,2025-01-07T16:27:35.444687+00:00,lt2fz4hi9vu8,Execution finished,0,1847.0,Fast instance,141,1703
90,2025-01-07T16:27:37.441367+00:00,glvymllsimcp,Execution finished,0,1971.0,Fast instance,168,1801
91,2025-01-07T16:27:37.542511+00:00,gb0zrji7qj0c,Execution finished,0,2040.0,Fast instance,141,1896
92,2025-01-07T16:27:39.350683+00:00,z32po0s3om0t,Execution finished,0,1782.0,Fast instance,77,1702
93,2025-01-07T16:27:40.247244+00:00,lt2f06nd6mlx,Execution finished,0,1764.0,Fast instance,157,1605
94,2025-01-07T16:27:42.352238+00:00,gb0z2603kntg,Execution finished,0,2070.0,Fast instance,159,1909
