count,timestamp,execution_id,log,retries,execution_time,benchmark_duration,download_duration,lr_duration
0,2025-01-22T18:14:59.485363+00:00,tqpjrwkt8f64,Execution finished,0,575.0,BM PASSED: 45.04,249,289
1,2025-01-22T18:14:59.437160+00:00,ognocu81h3uv,Execution finished,0,507.0,BM PASSED: 42.16,212,276
2,2025-01-22T18:14:59.570176+00:00,pn2xzasd06hx,Execution finished,0,566.0,BM PASSED: 39.37,215,326
3,2025-01-22T18:15:00.410161+00:00,1pp9m7wx6sef,Crashing instance,0,1402.0,BM: 123.55 > 116.96,---,0
4,2025-01-22T18:14:59.758817+00:00,1n3eeakez8ba,Execution finished,0,724.0,BM PASSED: 51.50,314,329
5,2025-01-22T18:15:01.421043+00:00,b309rxr757e3,Crashing instance,0,2381.0,BM: 193.07 > 116.96,---,0
6,2025-01-22T18:15:01.184557+00:00,ognokqzogkaj,Execution finished,0,1724.0,Fast instance,111,1611
7,2025-01-22T18:15:01.414293+00:00,tqpjjdgufecx,Execution finished,1,1672.0,Fast instance,175,1494
8,2025-01-22T18:15:00.326987+00:00,bowspk1qfcaj,Execution finished,0,510.0,BM PASSED: 29.12,152,269
9,2025-01-22T18:15:00.398331+00:00,5uct8x67wsy0,Execution finished,1,553.0,BM PASSED: 29.55,221,263
10,2025-01-22T18:15:00.589721+00:00,050vqg1e6d9m,Execution finished,0,665.0,BM PASSED: 39.68,264,366
11,2025-01-22T18:15:02.216323+00:00,0zpqsk4kcevh,Crashing instance,0,2285.0,BM: 184.16 > 116.96,---,0
12,2025-01-22T18:15:02.504640+00:00,pn2x4ws8xx5r,Execution finished,0,1985.0,Fast instance,135,1848
13,2025-01-22T18:15:02.208767+00:00,1n3e6lw7wlkm,Execution finished,1,1673.0,Fast instance,68,1429
14,2025-01-22T18:15:02.538656+00:00,050vpd2ib2sv,Execution finished,0,1872.0,Fast instance,152,1717
15,2025-01-22T18:15:02.646297+00:00,5uctcjani4z8,Execution finished,0,1813.0,Fast instance,106,1703
16,2025-01-22T18:15:03.337747+00:00,2wgh4yrgulv3,Crashing instance,0,2414.0,BM: 165.24 > 116.96,---,0
17,2025-01-22T18:15:03.216285+00:00,ognovjjr3vqn,Execution finished,0,1717.0,Fast instance,76,1638
18,2025-01-22T18:15:03.330722+00:00,tqpjtldwzibj,Execution finished,1,1656.0,Fast instance,141,1511
19,2025-01-22T18:15:04.510799+00:00,1n3e249j4onc,Execution finished,0,2017.0,Fast instance,144,1870
20,2025-01-22T18:15:04.459549+00:00,pn2xtqxhbip7,Execution finished,0,1936.0,Fast instance,124,1801
21,2025-01-22T18:15:04.432724+00:00,050vp7bjdmlj,Execution finished,0,1893.0,Fast instance,200,1613
22,2025-01-22T18:15:07.091762+00:00,iogrtibqf7ra,Crashing instance,0,3840.0,BM: 156.74 > 116.96,---,0
23,2025-01-22T18:15:05.071926+00:00,ogno47db21wx,Execution finished,0,1783.0,Fast instance,88,1691
24,2025-01-22T18:15:05.854663+00:00,5uctczz6h7ne,Execution finished,0,2132.0,Fast instance,120,2009
25,2025-01-22T18:15:06.158310+00:00,3qle80h8f7lm,Crashing instance,0,2217.0,BM: 243.64 > 116.96,---,0
26,2025-01-22T18:15:07.085363+00:00,9hhy1rpecu9i,Crashing instance,0,2839.0,BM: 318.07 > 116.96,---,0
27,2025-01-22T18:15:06.230631+00:00,tqpj0znvlq0x,Execution finished,0,1920.0,Fast instance,201,1714
